Event_ID,Timestamp,Plant,Production_Line,Machine_ID,Shift,Downtime_Reason,Downtime_Category,Downtime_Minutes,Production_Loss_Units,Cost_Per_Unit,Downtime_Cost,Operator_ID,Maintenance_Team,Planned_Flag
DT-109131,22/03/2024 12:00,Plant A,Line-5,M-08,Night,Quality Issue,Quality,55,326,53,17278,OP-542,MT-5,0
DT-100320,13/12/2023 7:00,Plant B,Line-4,M-08,Night,Unplanned Maintenance,Unplanned,44,356,20,7120,OP-909,MT-5,0
DT-111126,21/10/2023 6:00,Plant A,Line-5,M-08,Night,Material Shortage,Supply Chain,328,387,40,15480,OP-571,MT-5,0
DT-109561,27/03/2023 23:00,Plant B,Line-4,M-08,Morning,Unplanned Maintenance,Unplanned,58,207,16,3312,OP-912,MT-2,0
DT-103585,29/03/2023 15:00,Plant B,Line-1,M-08,Night,Mechanical Failure,Technical,264,399,19,7581,OP-914,MT-2,0
DT-105204,17/08/2024 15:00,Plant A,Line-5,M-08,Evening,Power Outage,External,65,30,37,1110,OP-586,MT-3,0
DT-101803,05/02/2023 5:00,Plant A,Line-5,M-08,Evening,Unplanned Maintenance,Unplanned,53,137,53,7261,OP-601,MT-1,0
DT-115824,15/04/2024 18:00,Plant B,Line-1,M-08,Morning,Power Outage,External,123,310,26,8060,OP-919,MT-5,0
DT-114577,14/11/2024 19:00,Plant C,Line-5,M-08,Evening,Material Shortage,Supply Chain,39,439,36,15804,OP-920,MT-3,0
DT-116067,21/06/2024 9:00,Plant A,Line-5,M-08,Evening,Power Outage,External,193,232,22,5104,OP-625,MT-5,0
DT-110442,25/09/2024 11:00,Plant C,Line-4,M-08,Evening,Quality Issue,Quality,145,20,52,1040,OP-926,MT-2,0
DT-112674,12/12/2023 23:00,Plant A,Line-5,M-08,Night,Mechanical Failure,Technical,118,261,15,3915,OP-663,MT-1,0
DT-111801,12/03/2023 3:00,Plant A,Line-5,M-08,Evening,Unplanned Maintenance,Unplanned,29,460,48,22080,OP-666,MT-2,0
DT-107249,13/10/2023 3:00,Plant A,Line-5,M-08,Night,Safety Stop,Compliance,189,280,55,15400,OP-667,MT-4,0
DT-115505,22/07/2023 15:00,Plant C,Line-4,M-08,Evening,Electrical Issue,Technical,39,197,20,3940,OP-929,MT-5,0
DT-109226,26/10/2024 18:00,Plant A,Line-5,M-08,Morning,Material Shortage,Supply Chain,278,32,20,640,OP-682,MT-5,0
DT-118102,04/08/2024 15:00,Plant C,Line-4,M-08,Night,Unplanned Maintenance,Unplanned,99,160,22,3520,OP-935,MT-5,0
DT-114755,04/04/2024 22:00,Plant A,Line-5,M-08,Night,Quality Issue,Quality,95,26,49,1274,OP-710,MT-2,0
DT-117770,13/02/2024 5:00,Plant A,Line-5,M-08,Night,Unplanned Maintenance,Unplanned,349,335,22,7370,OP-721,MT-4,0
DT-106392,02/05/2024 4:00,Plant A,Line-5,M-08,Evening,Quality Issue,Quality,163,367,22,8074,OP-728,MT-2,0
DT-111198,23/12/2023 1:00,Plant B,Line-4,M-08,Night,Material Shortage,Supply Chain,141,469,58,27202,OP-941,MT-4,0
DT-108724,21/05/2024 6:00,Plant A,Line-5,M-08,Morning,Material Shortage,Supply Chain,93,276,28,7728,OP-733,MT-5,0
DT-108868,22/07/2023 10:00,Plant C,Line-4,M-08,Night,Material Shortage,Supply Chain,221,5,35,175,OP-945,MT-4,0
DT-105593,06/07/2024 8:00,Plant A,Line-5,M-08,Night,Material Shortage,Supply Chain,227,286,57,16302,OP-755,MT-1,0
DT-115457,20/05/2023 10:00,Plant A,Line-5,M-08,Morning,Material Shortage,Supply Chain,160,277,30,8310,OP-764,MT-1,0
DT-113373,04/01/2024 1:00,Plant C,Line-4,M-08,Night,Material Shortage,Supply Chain,277,128,53,6784,OP-948,MT-3,0
DT-119930,24/11/2024 8:00,Plant B,Line-1,M-08,Night,Power Outage,External,320,221,24,5304,OP-949,MT-5,0
DT-107314,24/02/2024 11:00,Plant B,Line-4,M-08,Morning,Operator Error,Human,214,305,19,5795,OP-949,MT-5,0
DT-105474,17/01/2024 1:00,Plant A,Line-5,M-08,Evening,Unplanned Maintenance,Unplanned,245,75,20,1500,OP-774,MT-1,0
DT-104007,22/02/2023 12:00,Plant C,Line-4,M-08,Morning,Material Shortage,Supply Chain,289,312,23,7176,OP-953,MT-2,0
DT-117049,06/03/2023 3:00,Plant B,Line-5,M-08,Night,Material Shortage,Supply Chain,61,442,46,20332,OP-954,MT-2,0
DT-109347,26/10/2024 21:00,Plant A,Line-5,M-08,Evening,Planned Maintenance,Planned,39,466,40,18640,OP-798,MT-5,1
DT-111823,08/03/2023 16:00,Plant A,Line-5,M-08,Evening,Operator Error,Human,14,116,21,2436,OP-800,MT-2,0
DT-113332,09/11/2024 5:00,Plant A,Line-5,M-08,Night,Material Shortage,Supply Chain,46,147,57,8379,OP-826,MT-2,0
DT-100942,08/10/2023 2:00,Plant B,Line-4,M-08,Morning,Planned Maintenance,Planned,212,458,37,16946,OP-961,MT-2,1
DT-117552,05/11/2024 15:00,Plant A,Line-5,M-08,Evening,Planned Maintenance,Planned,216,281,55,15455,OP-836,MT-3,1
DT-103906,31/05/2024 7:00,Plant B,Line-1,M-08,Evening,Electrical Issue,Technical,35,363,46,16698,OP-964,MT-3,0
DT-113485,09/03/2023 21:00,Plant C,Line-4,M-08,Evening,Power Outage,External,187,260,28,7280,OP-964,MT-4,0
DT-119291,24/03/2023 1:00,Plant B,Line-5,M-08,Night,Quality Issue,Quality,107,340,32,10880,OP-964,MT-2,0
DT-112707,08/11/2023 21:00,Plant C,Line-4,M-08,Evening,Safety Stop,Compliance,76,103,38,3914,OP-967,MT-2,0
DT-119837,06/03/2024 10:00,Plant A,Line-5,M-08,Night,Unplanned Maintenance,Unplanned,252,188,27,5076,OP-860,MT-2,0
DT-116366,02/07/2024 10:00,Plant B,Line-4,M-08,Morning,Operator Error,Human,245,421,55,23155,OP-969,MT-2,0
DT-108148,15/03/2023 4:00,Plant B,Line-5,M-08,Night,Planned Maintenance,Planned,251,452,58,26216,OP-970,MT-3,1
DT-106203,09/09/2023 17:00,Plant A,Line-5,M-08,Morning,Unplanned Maintenance,Unplanned,180,86,16,1376,OP-878,MT-1,0
DT-108267,14/03/2023 0:00,Plant A,Line-5,M-08,Evening,Material Shortage,Supply Chain,143,389,48,18672,OP-879,MT-1,0
DT-107507,24/01/2023 8:00,Plant A,Line-5,M-08,Evening,Operator Error,Human,197,334,26,8684,OP-884,MT-1,0
DT-105332,07/05/2024 11:00,Plant B,Line-5,M-08,Evening,Power Outage,External,178,276,48,13248,OP-975,MT-5,0
DT-110374,25/01/2023 18:00,Plant A,Line-5,M-08,Morning,Material Shortage,Supply Chain,59,291,45,13095,OP-895,MT-4,0
DT-118893,14/09/2023 11:00,Plant A,Line-5,M-08,Morning,Mechanical Failure,Technical,341,183,59,10797,OP-897,MT-4,0
DT-109205,26/11/2024 22:00,Plant A,Line-5,M-08,Morning,Mechanical Failure,Technical,269,461,49,22589,OP-904,MT-1,0
DT-108856,21/07/2024 20:00,Plant C,Line-5,M-08,Evening,Electrical Issue,Technical,202,488,44,21472,OP-980,MT-1,0
DT-105646,07/12/2024 19:00,Plant A,Line-5,M-08,Evening,Planned Maintenance,Planned,295,157,36,5652,OP-920,MT-1,1
DT-105438,01/02/2023 11:00,Plant A,Line-5,M-08,Morning,Material Shortage,Supply Chain,137,324,40,12960,OP-921,MT-4,0
DT-115433,01/12/2024 6:00,Plant C,Line-1,M-08,Night,Mechanical Failure,Technical,43,132,42,5544,OP-983,MT-4,0
DT-112888,04/10/2023 5:00,Plant A,Line-5,M-08,Night,Quality Issue,Quality,309,55,50,2750,OP-938,MT-4,0
DT-107456,19/12/2024 21:00,Plant A,Line-5,M-08,Morning,Operator Error,Human,307,301,52,15652,OP-946,MT-2,0
DT-119880,29/12/2024 10:00,Plant C,Line-1,M-08,Evening,Operator Error,Human,132,237,59,13983,OP-987,MT-5,0
DT-106631,04/05/2023 20:00,Plant C,Line-4,M-08,Night,Quality Issue,Quality,322,208,42,8736,OP-994,MT-4,0
DT-103829,25/10/2024 4:00,Plant A,Line-5,M-08,Morning,Safety Stop,Compliance,182,392,17,6664,OP-977,MT-1,0
DT-104913,22/09/2023 22:00,Plant A,Line-5,M-08,Evening,Material Shortage,Supply Chain,25,465,40,18600,OP-982,MT-5,0
DT-114672,19/01/2024 5:00,Plant C,Line-1,M-08,Night,Planned Maintenance,Planned,141,263,59,15517,OP-996,MT-5,1
DT-105321,26/09/2023 15:00,Plant C,Line-5,M-08,Evening,Power Outage,External,126,228,28,6384,OP-997,MT-4,0
DT-111976,01/08/2024 16:00,Plant B,Line-5,M-09,Morning,Mechanical Failure,Technical,101,435,25,10875,OP-101,MT-5,0
DT-105405,13/01/2024 17:00,Plant C,Line-4,M-09,Morning,Material Shortage,Supply Chain,57,417,28,11676,OP-105,MT-5,0
DT-103707,05/07/2024 8:00,Plant A,Line-1,M-09,Evening,Quality Issue,Quality,327,383,53,20299,OP-122,MT-1,0
DT-104605,20/11/2024 19:00,Plant B,Line-1,M-09,Evening,Electrical Issue,Technical,209,416,39,16224,OP-108,MT-1,0
DT-117045,08/08/2023 16:00,Plant A,Line-1,M-09,Morning,Operator Error,Human,67,46,20,920,OP-147,MT-3,0
DT-101692,26/06/2024 23:00,Plant A,Line-1,M-09,Night,Safety Stop,Compliance,84,122,53,6466,OP-150,MT-5,0
DT-112810,29/12/2024 1:00,Plant C,Line-5,M-09,Morning,Unplanned Maintenance,Unplanned,284,453,59,26727,OP-110,MT-2,0
DT-116021,15/11/2023 9:00,Plant C,Line-5,M-09,Night,Safety Stop,Compliance,89,451,42,18942,OP-111,MT-1,0
DT-118168,03/01/2024 19:00,Plant B,Line-1,M-09,Night,Planned Maintenance,Planned,77,144,55,7920,OP-112,MT-2,1
DT-102229,14/08/2024 19:00,Plant A,Line-1,M-09,Morning,Operator Error,Human,317,50,18,900,OP-165,MT-3,0
DT-111834,31/10/2024 2:00,Plant C,Line-5,M-09,Morning,Safety Stop,Compliance,151,198,50,9900,OP-115,MT-2,0
DT-102845,29/02/2024 21:00,Plant A,Line-1,M-09,Morning,Safety Stop,Compliance,101,326,27,8802,OP-198,MT-2,0
DT-118792,16/04/2024 4:00,Plant A,Line-1,M-09,Morning,Quality Issue,Quality,110,241,16,3856,OP-205,MT-5,0
DT-106170,07/10/2024 22:00,Plant A,Line-1,M-09,Evening,Safety Stop,Compliance,322,429,35,15015,OP-219,MT-5,0
DT-118762,11/03/2024 21:00,Plant B,Line-4,M-09,Morning,Power Outage,External,209,145,26,3770,OP-120,MT-4,0
DT-111949,20/11/2024 19:00,Plant A,Line-1,M-09,Morning,Safety Stop,Compliance,37,233,41,9553,OP-229,MT-5,0
DT-111487,06/07/2024 14:00,Plant C,Line-1,M-09,Morning,Electrical Issue,Technical,238,335,33,11055,OP-122,MT-5,0
DT-102492,15/12/2024 18:00,Plant B,Line-1,M-09,Morning,Unplanned Maintenance,Unplanned,138,100,47,4700,OP-124,MT-1,0
DT-119062,04/04/2024 14:00,Plant B,Line-5,M-09,Night,Power Outage,External,55,119,45,5355,OP-127,MT-1,0
DT-106252,25/03/2023 21:00,Plant B,Line-5,M-09,Morning,Safety Stop,Compliance,342,18,51,918,OP-128,MT-5,0
DT-105929,28/11/2023 15:00,Plant B,Line-4,M-09,Evening,Mechanical Failure,Technical,87,61,54,3294,OP-133,MT-1,0
DT-103869,28/07/2024 2:00,Plant A,Line-1,M-09,Night,Material Shortage,Supply Chain,221,112,19,2128,OP-289,MT-3,0
DT-114515,15/10/2024 8:00,Plant A,Line-1,M-09,Evening,Electrical Issue,Technical,230,30,45,1350,OP-304,MT-2,0
DT-104057,12/02/2023 7:00,Plant B,Line-5,M-09,Night,Planned Maintenance,Planned,267,7,45,315,OP-140,MT-3,1
DT-102130,18/08/2024 9:00,Plant A,Line-1,M-09,Evening,Operator Error,Human,350,447,38,16986,OP-321,MT-5,0
DT-106182,31/03/2023 13:00,Plant B,Line-4,M-09,Evening,Material Shortage,Supply Chain,157,137,17,2329,OP-142,MT-1,0
DT-101862,23/03/2024 21:00,Plant A,Line-1,M-09,Morning,Electrical Issue,Technical,32,328,39,12792,OP-337,MT-4,0
DT-107955,21/10/2024 15:00,Plant A,Line-1,M-09,Evening,Unplanned Maintenance,Unplanned,55,477,53,25281,OP-347,MT-2,0
DT-107578,03/01/2024 4:00,Plant B,Line-4,M-09,Night,Power Outage,External,306,365,26,9490,OP-149,MT-2,0
DT-109906,27/03/2023 18:00,Plant B,Line-4,M-09,Morning,Power Outage,External,147,385,38,14630,OP-156,MT-2,0
DT-119957,27/01/2024 22:00,Plant C,Line-4,M-09,Evening,Mechanical Failure,Technical,264,466,27,12582,OP-157,MT-3,0
DT-105464,15/12/2023 16:00,Plant B,Line-5,M-09,Evening,Material Shortage,Supply Chain,288,158,55,8690,OP-157,MT-5,0
DT-113637,01/01/2024 12:00,Plant A,Line-1,M-09,Evening,Operator Error,Human,338,81,47,3807,OP-409,MT-3,0
DT-106627,07/07/2023 3:00,Plant A,Line-1,M-09,Morning,Unplanned Maintenance,Unplanned,351,268,56,15008,OP-410,MT-2,0
DT-113641,10/06/2024 7:00,Plant A,Line-1,M-09,Evening,Electrical Issue,Technical,320,287,34,9758,OP-412,MT-1,0
DT-118195,09/04/2023 3:00,Plant B,Line-1,M-09,Night,Unplanned Maintenance,Unplanned,304,209,25,5225,OP-162,MT-1,0
DT-106273,19/03/2024 20:00,Plant A,Line-1,M-09,Morning,Power Outage,External,285,34,36,1224,OP-468,MT-1,0
DT-115948,16/03/2023 4:00,Plant C,Line-4,M-09,Night,Mechanical Failure,Technical,222,35,21,735,OP-175,MT-4,0
DT-115915,19/09/2024 10:00,Plant C,Line-5,M-09,Morning,Quality Issue,Quality,223,232,15,3480,OP-176,MT-1,0
DT-116654,16/04/2024 20:00,Plant B,Line-5,M-09,Night,Planned Maintenance,Planned,84,335,53,17755,OP-177,MT-5,1
DT-101522,19/01/2024 14:00,Plant A,Line-1,M-09,Morning,Safety Stop,Compliance,23,219,55,12045,OP-480,MT-4,0
DT-111442,15/02/2023 2:00,Plant A,Line-1,M-09,Night,Electrical Issue,Technical,334,127,48,6096,OP-484,MT-5,0
DT-118323,20/05/2023 15:00,Plant A,Line-1,M-09,Evening,Material Shortage,Supply Chain,169,58,47,2726,OP-505,MT-1,0
DT-116001,23/12/2024 4:00,Plant B,Line-5,M-09,Night,Material Shortage,Supply Chain,73,183,39,7137,OP-181,MT-4,0
DT-114286,11/03/2023 7:00,Plant C,Line-5,M-09,Night,Quality Issue,Quality,321,287,31,8897,OP-181,MT-4,0
DT-119724,24/02/2024 12:00,Plant C,Line-5,M-09,Night,Unplanned Maintenance,Unplanned,163,26,19,494,OP-181,MT-4,0
DT-111589,12/10/2023 2:00,Plant A,Line-1,M-09,Night,Safety Stop,Compliance,103,400,58,23200,OP-508,MT-4,0
DT-112390,28/05/2024 17:00,Plant B,Line-1,M-09,Evening,Quality Issue,Quality,246,102,51,5202,OP-183,MT-3,0
DT-118580,24/10/2024 3:00,Plant C,Line-1,M-09,Morning,Operator Error,Human,91,381,59,22479,OP-184,MT-2,0
DT-114905,22/02/2023 10:00,Plant C,Line-1,M-09,Night,Unplanned Maintenance,Unplanned,100,146,30,4380,OP-185,MT-4,0
DT-100383,19/03/2024 4:00,Plant B,Line-5,M-09,Evening,Material Shortage,Supply Chain,294,260,17,4420,OP-186,MT-4,0
DT-113918,26/04/2024 12:00,Plant C,Line-5,M-09,Morning,Unplanned Maintenance,Unplanned,93,10,35,350,OP-186,MT-1,0
DT-105411,15/04/2024 3:00,Plant B,Line-5,M-09,Evening,Safety Stop,Compliance,238,54,24,1296,OP-188,MT-3,0
DT-108474,14/05/2023 23:00,Plant C,Line-5,M-09,Night,Quality Issue,Quality,70,373,48,17904,OP-188,MT-3,0
DT-107005,24/11/2023 21:00,Plant B,Line-5,M-09,Evening,Material Shortage,Supply Chain,164,342,49,16758,OP-189,MT-2,0
DT-118280,12/08/2024 11:00,Plant B,Line-4,M-09,Morning,Quality Issue,Quality,278,250,47,11750,OP-195,MT-4,0
DT-107022,24/05/2024 13:00,Plant A,Line-1,M-09,Morning,Power Outage,External,205,230,29,6670,OP-562,MT-4,0
DT-109555,11/02/2023 6:00,Plant A,Line-1,M-09,Night,Operator Error,Human,312,377,36,13572,OP-569,MT-3,0
DT-116213,19/05/2023 2:00,Plant A,Line-1,M-09,Night,Material Shortage,Supply Chain,153,178,55,9790,OP-581,MT-1,0
DT-116553,07/12/2023 7:00,Plant B,Line-1,M-09,Night,Power Outage,External,256,385,52,20020,OP-203,MT-2,0
DT-103600,09/02/2023 20:00,Plant C,Line-4,M-09,Night,Safety Stop,Compliance,182,11,38,418,OP-207,MT-1,0
DT-110822,03/10/2024 14:00,Plant A,Line-1,M-09,Morning,Electrical Issue,Technical,182,465,49,22785,OP-624,MT-4,0
DT-117674,10/10/2024 0:00,Plant B,Line-1,M-09,Morning,Unplanned Maintenance,Unplanned,154,147,19,2793,OP-208,MT-3,0
DT-108912,14/03/2023 18:00,Plant C,Line-4,M-09,Evening,Operator Error,Human,235,95,27,2565,OP-208,MT-2,0
DT-102432,31/07/2024 12:00,Plant A,Line-1,M-09,Evening,Unplanned Maintenance,Unplanned,197,439,39,17121,OP-633,MT-1,0
DT-101328,23/06/2023 15:00,Plant A,Line-1,M-09,Morning,Safety Stop,Compliance,238,326,31,10106,OP-638,MT-4,0
DT-113680,18/06/2024 0:00,Plant B,Line-5,M-09,Evening,Power Outage,External,30,427,43,18361,OP-211,MT-2,0
DT-114344,27/11/2024 4:00,Plant A,Line-1,M-09,Evening,Planned Maintenance,Planned,126,128,30,3840,OP-667,MT-5,1
DT-105061,06/07/2024 16:00,Plant B,Line-5,M-09,Evening,Mechanical Failure,Technical,122,105,41,4305,OP-217,MT-3,0
DT-119422,11/06/2024 3:00,Plant A,Line-1,M-09,Night,Power Outage,External,282,447,20,8940,OP-676,MT-1,0
DT-109227,11/01/2023 15:00,Plant A,Line-1,M-09,Night,Operator Error,Human,83,54,30,1620,OP-687,MT-2,0
DT-105546,25/12/2023 21:00,Plant C,Line-1,M-09,Morning,Power Outage,External,189,483,31,14973,OP-221,MT-5,0
DT-103453,13/02/2024 21:00,Plant A,Line-1,M-09,Evening,Unplanned Maintenance,Unplanned,217,183,41,7503,OP-695,MT-5,0
DT-108278,13/07/2023 5:00,Plant A,Line-1,M-09,Evening,Mechanical Failure,Technical,196,305,54,16470,OP-699,MT-4,0
DT-115445,28/06/2024 12:00,Plant A,Line-1,M-09,Night,Electrical Issue,Technical,196,81,24,1944,OP-704,MT-1,0
DT-101793,25/10/2023 9:00,Plant C,Line-4,M-09,Evening,Power Outage,External,148,167,45,7515,OP-224,MT-4,0
DT-110621,27/10/2023 0:00,Plant A,Line-1,M-09,Night,Material Shortage,Supply Chain,101,188,18,3384,OP-729,MT-1,0
DT-115430,08/06/2023 23:00,Plant C,Line-5,M-09,Morning,Safety Stop,Compliance,93,9,56,504,OP-228,MT-4,0
DT-106699,07/07/2023 10:00,Plant B,Line-5,M-09,Morning,Unplanned Maintenance,Unplanned,347,232,45,10440,OP-230,MT-4,0
DT-100090,01/04/2024 21:00,Plant B,Line-5,M-09,Evening,Material Shortage,Supply Chain,288,225,37,8325,OP-231,MT-2,0
DT-107902,01/06/2023 20:00,Plant A,Line-1,M-09,Night,Power Outage,External,147,5,58,290,OP-762,MT-2,0
DT-111763,14/01/2024 10:00,Plant A,Line-1,M-09,Evening,Electrical Issue,Technical,276,479,51,24429,OP-769,MT-2,0
DT-115721,11/04/2023 3:00,Plant A,Line-1,M-09,Evening,Electrical Issue,Technical,286,456,35,15960,OP-783,MT-3,0
DT-100086,28/09/2024 1:00,Plant A,Line-1,M-09,Evening,Material Shortage,Supply Chain,331,49,27,1323,OP-801,MT-1,0
DT-112006,13/11/2023 4:00,Plant B,Line-5,M-09,Morning,Material Shortage,Supply Chain,30,418,51,21318,OP-244,MT-5,0
DT-104730,22/08/2023 10:00,Plant A,Line-1,M-09,Morning,Operator Error,Human,113,386,44,16984,OP-824,MT-3,0
DT-108573,06/04/2023 7:00,Plant C,Line-5,M-09,Night,Unplanned Maintenance,Unplanned,64,212,43,9116,OP-246,MT-4,0
DT-112271,14/04/2023 9:00,Plant B,Line-5,M-09,Night,Operator Error,Human,293,220,15,3300,OP-248,MT-3,0
DT-115316,19/08/2024 18:00,Plant B,Line-1,M-09,Night,Quality Issue,Quality,156,385,34,13090,OP-249,MT-3,0
DT-111794,22/12/2023 6:00,Plant C,Line-1,M-09,Morning,Unplanned Maintenance,Unplanned,64,260,49,12740,OP-250,MT-3,0
DT-102656,08/06/2023 10:00,Plant A,Line-1,M-09,Night,Power Outage,External,165,118,48,5664,OP-881,MT-5,0
DT-100475,04/02/2024 0:00,Plant A,Line-1,M-09,Evening,Power Outage,External,261,362,34,12308,OP-915,MT-5,0
DT-115776,19/11/2024 3:00,Plant C,Line-4,M-09,Night,Safety Stop,Compliance,43,303,26,7878,OP-262,MT-2,0
DT-108170,19/07/2024 19:00,Plant C,Line-1,M-09,Evening,Quality Issue,Quality,303,235,32,7520,OP-267,MT-4,0
DT-101471,06/08/2024 2:00,Plant B,Line-4,M-09,Evening,Electrical Issue,Technical,283,326,19,6194,OP-267,MT-3,0
DT-108647,12/08/2023 3:00,Plant C,Line-4,M-09,Morning,Quality Issue,Quality,195,472,49,23128,OP-268,MT-3,0
DT-112700,16/01/2023 6:00,Plant B,Line-5,M-09,Morning,Planned Maintenance,Planned,82,76,19,1444,OP-268,MT-4,1
DT-117167,17/10/2023 9:00,Plant B,Line-5,M-09,Morning,Unplanned Maintenance,Unplanned,354,351,57,20007,OP-272,MT-2,0
DT-100345,11/03/2023 23:00,Plant C,Line-5,M-09,Night,Mechanical Failure,Technical,99,38,44,1672,OP-286,MT-3,0
DT-103594,10/04/2023 2:00,Plant C,Line-1,M-09,Night,Electrical Issue,Technical,327,161,41,6601,OP-292,MT-3,0
DT-115368,16/07/2024 2:00,Plant B,Line-4,M-09,Evening,Planned Maintenance,Planned,312,202,57,11514,OP-298,MT-2,1
DT-100461,29/12/2023 3:00,Plant C,Line-5,M-09,Morning,Mechanical Failure,Technical,63,175,29,5075,OP-310,MT-5,0
DT-113573,04/02/2024 10:00,Plant C,Line-4,M-09,Morning,Quality Issue,Quality,293,97,40,3880,OP-317,MT-3,0
DT-104490,02/01/2024 8:00,Plant B,Line-4,M-09,Night,Quality Issue,Quality,143,362,20,7240,OP-318,MT-3,0
DT-117040,28/11/2024 20:00,Plant B,Line-5,M-09,Morning,Unplanned Maintenance,Unplanned,116,306,53,16218,OP-319,MT-5,0
DT-113647,20/01/2024 2:00,Plant B,Line-2,M-09,Morning,Electrical Issue,Technical,101,233,41,9553,OP-104,MT-2,0
DT-108209,03/09/2024 10:00,Plant B,Line-2,M-09,Night,Operator Error,Human,242,245,45,11025,OP-109,MT-3,0
DT-100965,21/07/2023 17:00,Plant B,Line-2,M-09,Night,Quality Issue,Quality,344,342,46,15732,OP-121,MT-4,0
DT-111588,23/03/2024 17:00,Plant C,Line-2,M-09,Night,Operator Error,Human,278,87,44,3828,OP-129,MT-5,0
DT-114639,30/06/2024 3:00,Plant B,Line-2,M-09,Morning,Unplanned Maintenance,Unplanned,185,137,49,6713,OP-132,MT-4,0
DT-107396,07/12/2023 3:00,Plant B,Line-2,M-09,Morning,Safety Stop,Compliance,267,182,25,4550,OP-134,MT-3,0
DT-110181,22/12/2023 0:00,Plant C,Line-2,M-09,Evening,Quality Issue,Quality,118,272,51,13872,OP-136,MT-1,0
DT-106845,15/03/2023 12:00,Plant B,Line-2,M-09,Evening,Material Shortage,Supply Chain,240,419,34,14246,OP-149,MT-4,0
DT-112350,02/12/2024 5:00,Plant C,Line-2,M-09,Night,Power Outage,External,258,18,45,810,OP-190,MT-5,0
DT-100499,04/02/2024 12:00,Plant B,Line-2,M-09,Morning,Safety Stop,Compliance,15,207,29,6003,OP-220,MT-3,0
DT-111519,14/11/2023 3:00,Plant B,Line-2,M-09,Night,Quality Issue,Quality,119,438,25,10950,OP-221,MT-4,0
DT-106366,09/09/2024 23:00,Plant C,Line-2,M-09,Night,Planned Maintenance,Planned,7,86,31,2666,OP-230,MT-2,1
DT-111444,07/12/2023 7:00,Plant C,Line-2,M-09,Night,Operator Error,Human,116,120,25,3000,OP-232,MT-1,0
DT-116258,10/10/2024 2:00,Plant B,Line-2,M-09,Evening,Material Shortage,Supply Chain,14,374,54,20196,OP-239,MT-5,0
DT-102928,20/08/2024 22:00,Plant C,Line-2,M-09,Night,Electrical Issue,Technical,192,393,41,16113,OP-240,MT-5,0
DT-111236,29/12/2023 13:00,Plant B,Line-2,M-09,Morning,Mechanical Failure,Technical,103,399,56,22344,OP-257,MT-1,0
DT-105136,17/06/2023 3:00,Plant C,Line-2,M-09,Morning,Planned Maintenance,Planned,160,180,15,2700,OP-267,MT-5,1
DT-109089,22/01/2024 7:00,Plant B,Line-2,M-09,Night,Unplanned Maintenance,Unplanned,137,314,58,18212,OP-270,MT-4,0
DT-108636,13/11/2023 23:00,Plant A,Line-2,M-09,Night,Unplanned Maintenance,Unplanned,157,439,18,7902,OP-102,MT-1,0
DT-105181,07/05/2024 2:00,Plant B,Line-2,M-09,Evening,Operator Error,Human,200,107,52,5564,OP-281,MT-1,0
DT-101133,10/03/2024 10:00,Plant A,Line-2,M-09,Evening,Safety Stop,Compliance,21,20,59,1180,OP-129,MT-4,0
DT-110208,03/10/2024 23:00,Plant B,Line-2,M-09,Evening,Safety Stop,Compliance,78,286,26,7436,OP-286,MT-1,0
DT-106961,27/03/2024 9:00,Plant A,Line-2,M-09,Morning,Safety Stop,Compliance,88,363,34,12342,OP-149,MT-1,0
DT-115495,19/04/2023 7:00,Plant A,Line-2,M-09,Night,Safety Stop,Compliance,20,469,46,21574,OP-159,MT-3,0
DT-117499,30/03/2024 13:00,Plant A,Line-2,M-09,Evening,Electrical Issue,Technical,257,236,54,12744,OP-180,MT-1,0
DT-102548,28/07/2024 14:00,Plant C,Line-2,M-09,Night,Unplanned Maintenance,Unplanned,185,401,34,13634,OP-295,MT-4,0
DT-114486,07/07/2024 12:00,Plant A,Line-2,M-09,Morning,Electrical Issue,Technical,136,170,18,3060,OP-233,MT-3,0
DT-110519,14/05/2023 20:00,Plant C,Line-2,M-09,Night,Electrical Issue,Technical,227,418,36,15048,OP-308,MT-2,0
DT-100706,02/08/2024 22:00,Plant A,Line-2,M-09,Evening,Quality Issue,Quality,6,467,31,14477,OP-268,MT-3,0
DT-109407,28/04/2023 0:00,Plant B,Line-2,M-09,Evening,Mechanical Failure,Technical,101,350,26,9100,OP-312,MT-1,0
DT-109718,20/03/2023 13:00,Plant A,Line-2,M-09,Morning,Operator Error,Human,123,435,59,25665,OP-279,MT-2,0
DT-109785,30/11/2024 8:00,Plant A,Line-2,M-09,Morning,Mechanical Failure,Technical,217,366,19,6954,OP-296,MT-3,0
DT-114296,27/08/2024 16:00,Plant B,Line-2,M-09,Evening,Mechanical Failure,Technical,180,86,15,1290,OP-317,MT-5,0
DT-103962,20/09/2023 17:00,Plant A,Line-2,M-09,Morning,Planned Maintenance,Planned,358,146,15,2190,OP-309,MT-2,1
